State,Scheme,Cycle,n_High,n_Medium,n_Low,p_High,p_Medium,p_Low,k_High,k_Medium,k_Low,OC_High,OC_Medium,OC_Low,pH_Alkaline,pH_Acidic,pH_Neutral,EC_NonSaline,EC_Saline,S_Sufficient,S_Deficient,Fe_Sufficient,Fe_Deficient,Zn_Sufficient,Zn_Deficient,Cu_Sufficient,Cu_Deficient,B_Sufficient,B_Deficient,Mn_Sufficient,Mn_Deficient,Latitude,Longitude,District,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.0,88.0,Nandigram-I,0.09,2.99,0.29,0.2,3.57,6.03,11.88,16.58,9.42,3.46,0.67,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.0,88.25,Kulpi,0.27,3.26,0.13,0.14,5.59,6.34,14.32,18.87,7.91,2.28,1.46,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.0,88.5,Jaynagar - II,0.15,2.56,0.16,0.14,5.07,6.53,13.26,16.78,7.85,1.82,1.44,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.0,88.75,Twenty-four Parganas,0.14,2.64,0.18,0.12,4.67,7.08,13.97,15.36,5.65,1.64,1.42,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.0,89.0,Unknown,0.13,2.69,0.2,0.12,4.92,7.16,14.16,15.63,4.99,1.84,1.23,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.25,87.0,Gopiballavpur-II,0.15,1.94,0.29,0.67,3.73,5.87,13.96,12.61,6.64,1.73,0.3,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.25,87.25,Kharagpur-I,0.14,1.84,0.39,0.76,4.16,5.79,9.83,9.87,7.03,3.41,0.75,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.25,87.5,Kharagpur-II,0.35,3.33,0.11,0.06,2.54,4.29,10.36,10.07,7.24,4.15,1.52,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.25,87.75,Moyna,0.46,3.15,0.09,0.03,2.75,3.9,11.53,14.85,7.71,3.03,1.65,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.25,88.0,Shyampur - I,0.44,2.66,0.16,0.05,2.48,4.18,12.17,17.17,6.97,2.27,1.56,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.25,88.25,Diamond Harbour - I,0.24,3.14,0.09,0.14,6.36,6.77,15.14,19.14,7.82,1.58,1.66,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.25,88.5,Unknown,0.2,2.92,0.17,0.13,5.8,7.08,14.43,17.35,7.11,1.5,1.5,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.25,88.75,Basanti,0.12,2.62,0.28,0.12,4.71,7.25,13.92,15.41,4.85,1.81,1.22,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.25,89.0,Hingalganj,0.09,2.59,0.31,0.12,4.58,7.18,13.97,14.74,3.92,2.03,1.12,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.5,87.0,Binpur-I,0.15,2.08,0.5,0.83,4.62,5.64,14.32,13.29,6.67,1.4,0.17,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.5,87.25,Salbani,0.13,2.22,0.43,0.74,4.36,5.17,12.25,12.7,7.28,2.33,0.46,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.5,87.5,Keshpur,0.27,2.69,0.18,0.16,2.41,3.03,10.3,11.41,7.67,3.62,1.86,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.5,87.75,Daspur-II,0.06,3.41,0.15,0.12,2.24,3.91,11.45,9.56,7.12,2.21,1.81,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.5,88.0,Bagnan - I,0.01,3.32,0.27,0.06,4.46,4.31,9.88,18.17,8.63,3.67,2.11,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.5,88.25,Thakurpukur Maheshtala,0.0,0.08,0.02,0.0,0.11,7.88,5.99,7.1,7.45,0.32,1.36,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.5,88.5,Bhangar - I,0.04,2.51,0.37,0.11,3.95,7.03,13.31,13.64,2.68,3.0,1.0,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.5,88.75,Minakhan,0.05,2.58,0.4,0.12,4.12,6.82,14.24,14.68,2.78,3.04,1.02,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.75,86.5,Bundwan,0.13,1.26,0.08,0.27,1.2,8.76,7.74,12.85,10.5,1.54,0.0,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.75,86.75,Ranibundh,0.0,1.62,0.05,0.02,0.48,12.2,4.62,13.53,11.17,0.73,0.0,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.75,87.0,Sarenga,0.1,1.67,0.32,0.44,2.95,7.82,10.78,13.79,8.63,1.26,0.06,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.75,87.25,Garbeta-III,0.13,1.98,0.44,0.7,4.47,4.74,7.82,13.98,7.78,1.23,0.2,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.75,87.5,Chandrakona-II,0.14,2.54,0.52,0.06,4.62,4.02,7.4,12.93,10.38,1.36,0.65,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.75,87.75,Khanakul - I,0.03,3.42,0.76,0.09,3.56,4.09,9.94,11.82,7.43,3.39,1.51,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.75,88.0,Jangipara,0.03,2.66,1.66,0.07,5.16,7.88,13.98,13.26,8.87,2.98,1.0,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.75,88.25,Chanditala - II,0.02,2.24,1.08,0.08,3.88,7.42,11.41,17.05,5.2,5.6,0.98,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.75,88.5,Barasat - I,0.0,2.67,0.49,0.12,3.32,6.39,13.98,15.02,2.35,3.55,0.98,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,22.75,88.75,Baduria,0.02,2.61,0.46,0.12,3.86,6.67,14.05,14.9,2.32,3.26,1.01,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.0,86.25,Barabazar,0.45,0.56,0.14,0.33,2.6,2.61,6.83,13.75,9.67,1.23,0.0,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.0,86.5,Barabazar,0.08,0.26,0.03,0.23,1.74,5.79,8.19,12.61,8.74,1.9,0.0,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.0,86.75,Ranibundh,0.16,0.66,0.27,0.14,2.42,7.86,7.79,14.27,11.07,1.16,0.0,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.0,87.0,Taldangra,0.19,0.73,0.34,0.59,2.57,8.1,8.09,16.06,5.83,2.29,0.02,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.0,87.25,Taldangra,0.33,1.18,0.36,0.6,5.04,6.83,7.75,15.66,5.41,1.97,0.03,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.0,87.5,Jaypur,0.12,1.83,0.62,0.28,6.9,3.44,6.79,15.84,10.69,0.65,0.04,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.0,87.75,Raina - II,0.12,2.26,1.03,0.03,6.62,5.36,8.25,9.8,6.33,1.74,0.24,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.0,88.0,Jamalpur,0.12,1.91,1.27,0.06,4.87,7.5,11.34,12.8,8.42,2.31,0.56,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.0,88.25,Polba - Dadpur,0.09,2.25,1.26,0.06,4.82,5.98,12.67,14.09,6.94,3.36,0.9,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.0,88.5,Kalyani,0.04,2.21,0.73,0.11,3.93,5.72,13.46,16.85,3.08,4.39,1.26,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.0,88.75,Bongaon,0.02,2.38,0.62,0.12,3.84,6.01,13.61,16.14,2.79,4.11,1.15,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.25,86.0,Bagmundi,0.18,0.21,0.22,0.11,2.82,4.7,9.39,15.06,8.53,1.42,0.0,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.25,86.25,Arsha,0.22,0.32,0.19,0.22,3.38,4.33,9.39,15.41,10.2,1.23,0.0,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.25,86.5,Purulia - I,0.27,0.49,0.28,0.57,3.06,5.92,8.33,15.59,10.47,1.08,0.0,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.25,86.75,Hura,0.35,0.78,0.64,0.16,4.3,6.34,8.93,15.07,11.7,1.06,0.0,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.25,87.0,Bankura - I,0.57,0.56,0.24,0.91,2.96,7.21,6.98,16.17,7.19,1.94,0.08,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.25,87.25,Sonamukhi,0.44,0.96,0.3,0.78,3.98,5.22,7.17,13.88,5.99,1.4,0.04,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.25,87.5,Patrasayer,0.15,2.18,0.61,0.01,8.5,3.6,8.35,13.87,10.23,0.56,0.0,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.25,87.75,Galsi - II,0.13,1.79,0.72,0.05,7.17,5.27,6.74,11.8,7.1,0.42,0.08,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.25,88.0,Burdwan - II,0.06,1.37,0.88,0.12,5.78,5.2,13.23,16.33,4.44,3.49,0.49,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.25,88.25,Kalna - I,0.02,1.04,0.71,0.19,4.64,5.75,15.07,14.81,6.13,2.98,0.95,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.25,88.5,Santipur,0.04,1.34,0.8,0.14,4.48,5.9,13.58,16.17,4.23,3.39,1.03,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.5,86.5,Para,0.13,0.43,0.15,0.07,1.39,6.19,7.97,17.08,13.14,0.6,0.0,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.5,86.75,Raghunathpur - I,0.38,0.56,0.3,0.23,2.5,7.57,9.02,15.59,13.0,1.35,0.0,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.5,87.0,Saltora,0.6,0.08,0.04,0.68,2.38,7.92,6.53,18.6,8.47,1.59,0.0,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.5,87.25,Barjora,0.7,0.78,0.02,0.55,2.38,4.94,8.74,14.61,8.31,1.93,0.02,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.5,87.5,Ausgram - II,0.61,0.98,0.14,0.44,3.36,7.06,7.74,13.99,8.15,1.73,0.0,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.5,87.75,Mangolkote,0.49,1.33,0.27,0.29,5.41,6.47,5.7,11.27,5.37,0.71,0.0,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.5,88.0,Mangolkote,0.03,1.25,0.71,0.15,5.95,3.81,8.26,10.29,5.28,1.88,0.06,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.5,88.25,Purbasthali - II,0.03,0.84,0.65,0.19,4.29,5.81,11.21,13.51,4.58,1.88,0.23,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.5,88.5,Krishnagar-II,0.03,1.11,0.73,0.16,4.16,5.89,12.55,14.14,4.51,2.67,0.72,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.75,87.0,Barabani,0.72,0.54,0.1,0.5,3.73,9.93,11.09,11.15,9.98,1.49,0.01,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.75,87.25,Khoyrasol,0.84,0.52,0.08,0.51,3.54,8.95,9.58,11.1,8.99,1.68,0.0,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.75,87.5,Dubrajpur,0.78,0.57,0.05,0.52,2.62,6.85,7.88,9.37,6.51,0.47,0.0,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.75,87.75,Bolpur Sriniketan,0.96,0.45,0.07,0.53,2.77,5.9,7.57,9.87,6.16,1.53,0.0,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.75,88.0,Ketugram - I,0.76,0.33,0.34,0.62,2.09,3.54,8.47,12.28,6.52,1.66,0.03,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.75,88.25,Kaliganj,0.58,0.48,0.48,0.44,2.47,4.63,9.06,10.93,5.25,1.79,0.16,0.0
WEST BENGAL,,2025-26,4.27,54.99,40.74,65.19,27.01,7.8,32.23,54.65,13.12,25.69,46.86,27.45,0.12,27.39,72.49,94.48,5.52,63.0,37.0,99.32,0.68,76.28,23.72,99.0,1.0,31.02,68.98,93.13,6.87,23.75,88.5,Tehatta-I,0.49,0.49,0.52,0.38,2.58,4.62,10.29,12.07,5.56,2.05,0.42,0.0
